imdb_rating,n_lines,n_directions,n_words,n_speak_char,andy,angela,creed,darryl,david,dwight,erin,gabe,holly,jan,jim,karen,kelly,kevin,meredith,michael,nellie,oscar,pam,phyllis,robert,ryan,stanley,toby,andy_perc,angela_perc,creed_perc,darryl_perc,david_perc,dwight_perc,erin_perc,gabe_perc,holly_perc,jan_perc,jim_perc,karen_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,nellie_perc,oscar_perc,pam_perc,phyllis_perc,robert_perc,ryan_perc,stanley_perc,toby_perc,michael_dummy,dwight_dummy,jim_dummy,pam_dummy,andy_dummy,angela_dummy,kevin_dummy,erin_dummy,oscar_dummy,ryan_dummy,darryl_dummy,phyllis_dummy,kelly_dummy,toby_dummy,jan_dummy,stanley_dummy,meredith_dummy,holly_dummy,nellie_dummy,gabe_dummy,robert_dummy,creed_dummy,david_dummy,karen_dummy,writer_Aaron Shure,writer_Allison Silverman,writer_B.J. Novak,writer_Brent Forrester,writer_Carrie Kemper,writer_Charlie Grandy,writer_Daniel Chun,writer_Gene Stupnitsky;Lee Eisenberg,writer_Greg Daniels,writer_Halsted Sullivan;Warren Lieberstein,writer_Jennifer Celotta,writer_Justin Spitzer,writer_Lee Eisenberg;Gene Stupnitsky,writer_Michael Schur,writer_Mindy Kaling,writer_Owen Ellickson,writer_Paul Lieberstein,writer_Robert Padnick,writer_Steve Hely,writer_Warren Lieberstein;Halsted Sullivan,low_appearance_writer,director_B.J. Novak,director_Brent Forrester,director_Charles McDougall,director_David Rogers,director_Greg Daniels,director_Harold Ramis,director_Jeffrey Blitz,director_Jennifer Celotta,director_John Krasinski,director_Ken Kwapis,director_Ken Whittingham,director_Matt Sohn,director_Paul Feig,director_Paul Lieberstein,director_Rainn Wilson,director_Randall Einhorn,director_Steve Carell,director_Troy Miller,director_Tucker Gates,low_appearance_director,multi_part
7.7,278,49,2979,16,57.0,2.0,2.0,24.0,0.0,48.0,7.0,2.0,0.0,0.0,26.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0,3.0,38.0,3.0,0.0,3.0,0.19322033898305085,0.006779661016949152,0.006779661016949152,0.08135593220338982,0.0,0.16271186440677965,0.023728813559322035,0.006779661016949152,0.0,0.0,0.08813559322033898,0.0,0.003389830508474576,0.006779661016949152,0.0,0.0,0.0,0.03728813559322034,0.0,0.010169491525423728,0.1288135593220339,0.010169491525423728,0.0,0.010169491525423728,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,310,49,2885,19,75.0,2.0,2.0,10.0,0.0,23.0,37.0,0.0,0.0,0.0,40.0,0.0,10.0,9.0,14.0,0.0,0.0,9.0,0.0,7.0,19.0,6.0,5.0,6.0,0.25862068965517243,0.006896551724137931,0.006896551724137931,0.034482758620689655,0.0,0.07931034482758621,0.12758620689655173,0.0,0.0,0.0,0.13793103448275862,0.0,0.034482758620689655,0.03103448275862069,0.04827586206896552,0.0,0.0,0.03103448275862069,0.0,0.02413793103448276,0.06551724137931035,0.020689655172413793,0.017241379310344827,0.020689655172413793,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.9,237,44,2628,23,36.0,1.0,1.0,10.0,0.0,34.0,5.0,21.0,0.0,0.0,17.0,0.0,2.0,15.0,6.0,0.0,0.0,17.0,0.0,3.0,16.0,6.0,4.0,0.0,0.125,0.003472222222222222,0.003472222222222222,0.034722222222222224,0.0,0.11805555555555555,0.017361111111111112,0.07291666666666667,0.0,0.0,0.059027777777777776,0.0,0.006944444444444444,0.052083333333333336,0.020833333333333332,0.0,0.0,0.059027777777777776,0.0,0.010416666666666666,0.05555555555555555,0.020833333333333332,0.013888888888888888,0.0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,273,62,2552,20,38.0,4.0,0.0,9.0,0.0,37.0,48.0,7.0,0.0,0.0,21.0,0.0,6.0,11.0,9.0,0.0,0.0,11.0,0.0,2.0,23.0,8.0,7.0,7.0,0.15767634854771784,0.016597510373443983,0.0,0.03734439834024896,0.0,0.15352697095435686,0.1991701244813278,0.029045643153526972,0.0,0.0,0.08713692946058091,0.0,0.024896265560165973,0.04564315352697095,0.03734439834024896,0.0,0.0,0.04564315352697095,0.0,0.008298755186721992,0.0954356846473029,0.03319502074688797,0.029045643153526972,0.029045643153526972,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,329,44,3177,23,41.0,31.0,4.0,5.0,0.0,57.0,12.0,5.0,0.0,0.0,59.0,0.0,2.0,12.0,2.0,0.0,0.0,24.0,24.0,11.0,0.0,2.0,4.0,5.0,0.1553030303030303,0.11742424242424243,0.015151515151515152,0.01893939393939394,0.0,0.2159090909090909,0.045454545454545456,0.01893939393939394,0.0,0.0,0.22348484848484848,0.0,0.007575757575757576,0.045454545454545456,0.007575757575757576,0.0,0.0,0.09090909090909091,0.09090909090909091,0.041666666666666664,0.0,0.007575757575757576,0.015151515151515152,0.01893939393939394,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.8,290,36,3205,21,45.0,8.0,1.0,23.0,0.0,67.0,15.0,0.0,0.0,0.0,30.0,0.0,8.0,5.0,2.0,0.0,0.0,4.0,29.0,2.0,0.0,12.0,7.0,2.0,0.15306122448979592,0.027210884353741496,0.003401360544217687,0.0782312925170068,0.0,0.22789115646258504,0.05102040816326531,0.0,0.0,0.0,0.10204081632653061,0.0,0.027210884353741496,0.017006802721088437,0.006802721088435374,0.0,0.0,0.013605442176870748,0.09863945578231292,0.006802721088435374,0.0,0.04081632653061224,0.023809523809523808,0.006802721088435374,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,245,52,2991,21,22.0,0.0,2.0,4.0,0.0,63.0,21.0,0.0,0.0,0.0,32.0,0.0,3.0,2.0,2.0,0.0,27.0,1.0,10.0,0.0,0.0,9.0,13.0,0.0,0.06853582554517133,0.0,0.006230529595015576,0.012461059190031152,0.0,0.19626168224299065,0.06542056074766354,0.0,0.0,0.0,0.09968847352024922,0.0,0.009345794392523364,0.006230529595015576,0.006230529595015576,0.0,0.08411214953271028,0.003115264797507788,0.03115264797507788,0.0,0.0,0.028037383177570093,0.040498442367601244,0.0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.1,339,52,3011,20,20.0,11.0,0.0,14.0,0.0,60.0,19.0,6.0,0.0,0.0,55.0,0.0,8.0,4.0,0.0,0.0,24.0,10.0,15.0,4.0,0.0,20.0,6.0,0.0,0.08403361344537816,0.046218487394957986,0.0,0.058823529411764705,0.0,0.25210084033613445,0.07983193277310924,0.025210084033613446,0.0,0.0,0.23109243697478993,0.0,0.03361344537815126,0.01680672268907563,0.0,0.0,0.10084033613445378,0.04201680672268908,0.06302521008403361,0.01680672268907563,0.0,0.08403361344537816,0.025210084033613446,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.8,259,32,3164,29,28.0,9.0,1.0,4.0,0.0,53.0,10.0,0.0,0.0,0.0,28.0,0.0,9.0,8.0,3.0,0.0,19.0,6.0,10.0,2.0,0.0,17.0,1.0,18.0,0.10071942446043165,0.03237410071942446,0.0035971223021582736,0.014388489208633094,0.0,0.1906474820143885,0.03597122302158273,0.0,0.0,0.0,0.10071942446043165,0.0,0.03237410071942446,0.02877697841726619,0.01079136690647482,0.0,0.0683453237410072,0.02158273381294964,0.03597122302158273,0.007194244604316547,0.0,0.06115107913669065,0.0035971223021582736,0.06474820143884892,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,264,106,2957,23,20.0,3.0,2.0,26.0,0.0,45.0,15.0,1.0,0.0,0.0,45.0,0.0,3.0,19.0,1.0,0.0,12.0,4.0,10.0,6.0,0.0,2.0,2.0,16.0,0.06451612903225806,0.00967741935483871,0.0064516129032258064,0.08387096774193549,0.0,0.14516129032258066,0.04838709677419355,0.0032258064516129032,0.0,0.0,0.14516129032258066,0.0,0.00967741935483871,0.06129032258064516,0.0032258064516129032,0.0,0.03870967741935484,0.012903225806451613,0.03225806451612903,0.01935483870967742,0.0,0.0064516129032258064,0.0064516129032258064,0.05161290322580645,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.7,261,32,2811,21,33.0,1.0,1.0,7.0,0.0,21.0,32.0,0.0,0.0,0.0,38.0,0.0,1.0,8.0,2.0,0.0,42.0,1.0,17.0,4.0,24.0,1.0,1.0,3.0,0.13924050632911392,0.004219409282700422,0.004219409282700422,0.029535864978902954,0.0,0.08860759493670886,0.1350210970464135,0.0,0.0,0.0,0.16033755274261605,0.0,0.004219409282700422,0.03375527426160337,0.008438818565400843,0.0,0.17721518987341772,0.004219409282700422,0.07172995780590717,0.016877637130801686,0.10126582278481013,0.004219409282700422,0.004219409282700422,0.012658227848101266,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.2,307,60,3087,26,48.0,8.0,3.0,1.0,0.0,22.0,25.0,2.0,0.0,0.0,39.0,0.0,0.0,3.0,0.0,0.0,22.0,11.0,32.0,9.0,19.0,3.0,1.0,0.0,0.1458966565349544,0.0243161094224924,0.00911854103343465,0.00303951367781155,0.0,0.0668693009118541,0.07598784194528875,0.0060790273556231,0.0,0.0,0.11854103343465046,0.0,0.0,0.00911854103343465,0.0,0.0,0.0668693009118541,0.03343465045592705,0.0972644376899696,0.02735562310030395,0.057750759878419454,0.00911854103343465,0.00303951367781155,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.1,292,37,3141,22,53.0,7.0,2.0,5.0,0.0,16.0,24.0,4.0,0.0,0.0,19.0,0.0,13.0,9.0,1.0,0.0,36.0,7.0,29.0,10.0,18.0,30.0,1.0,1.0,0.18275862068965518,0.02413793103448276,0.006896551724137931,0.017241379310344827,0.0,0.05517241379310345,0.08275862068965517,0.013793103448275862,0.0,0.0,0.06551724137931035,0.0,0.04482758620689655,0.03103448275862069,0.0034482758620689655,0.0,0.12413793103448276,0.02413793103448276,0.1,0.034482758620689655,0.06206896551724138,0.10344827586206896,0.0034482758620689655,0.0034482758620689655,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.1,239,31,2859,21,41.0,4.0,1.0,14.0,5.0,15.0,7.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,2.0,0.0,17.0,16.0,22.0,1.0,13.0,17.0,1.0,0.0,0.1673469387755102,0.0163265306122449,0.004081632653061225,0.05714285714285714,0.02040816326530612,0.061224489795918366,0.02857142857142857,0.0,0.0,0.0,0.09795918367346938,0.0,0.0,0.07346938775510205,0.00816326530612245,0.0,0.06938775510204082,0.0653061224489796,0.08979591836734693,0.004081632653061225,0.053061224489795916,0.06938775510204082,0.004081632653061225,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,288,38,2865,20,28.0,3.0,1.0,0.0,4.0,56.0,8.0,13.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,23.0,1.0,33.0,0.0,1.0,7.0,0.08259587020648967,0.008849557522123894,0.0029498525073746312,0.0,0.011799410029498525,0.16519174041297935,0.02359882005899705,0.038348082595870206,0.0,0.0,0.1415929203539823,0.0,0.0,0.0029498525073746312,0.0,0.0,0.04424778761061947,0.0029498525073746312,0.06784660766961652,0.0029498525073746312,0.09734513274336283,0.0,0.0029498525073746312,0.02064896755162242,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.8,295,35,2667,30,49.0,20.0,1.0,15.0,17.0,27.0,9.0,2.0,0.0,0.0,31.0,0.0,4.0,3.0,2.0,0.0,19.0,11.0,22.0,5.0,15.0,0.0,1.0,5.0,0.1891891891891892,0.07722007722007722,0.003861003861003861,0.05791505791505792,0.06563706563706563,0.10424710424710425,0.03474903474903475,0.007722007722007722,0.0,0.0,0.11969111969111969,0.0,0.015444015444015444,0.011583011583011582,0.007722007722007722,0.0,0.07335907335907337,0.04247104247104247,0.08494208494208494,0.019305019305019305,0.05791505791505792,0.0,0.003861003861003861,0.019305019305019305,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,225,24,2638,23,33.0,16.0,1.0,3.0,1.0,42.0,4.0,0.0,0.0,0.0,21.0,0.0,2.0,7.0,2.0,0.0,10.0,9.0,19.0,1.0,0.0,1.0,3.0,11.0,0.14666666666666667,0.07111111111111111,0.0044444444444444444,0.013333333333333334,0.0044444444444444444,0.18666666666666668,0.017777777777777778,0.0,0.0,0.0,0.09333333333333334,0.0,0.008888888888888889,0.03111111111111111,0.008888888888888889,0.0,0.044444444444444446,0.04,0.08444444444444445,0.0044444444444444444,0.0,0.0044444444444444444,0.013333333333333334,0.04888888888888889,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,296,95,2908,20,33.0,7.0,4.0,11.0,0.0,31.0,31.0,0.0,0.0,0.0,39.0,0.0,0.0,10.0,1.0,0.0,31.0,5.0,34.0,1.0,0.0,0.0,1.0,5.0,0.1166077738515901,0.024734982332155476,0.014134275618374558,0.038869257950530034,0.0,0.10954063604240283,0.10954063604240283,0.0,0.0,0.0,0.13780918727915195,0.0,0.0,0.0353356890459364,0.0035335689045936395,0.0,0.10954063604240283,0.0176678445229682,0.12014134275618374,0.0035335689045936395,0.0,0.0,0.0035335689045936395,0.0176678445229682,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.5,243,48,2707,17,44.0,2.0,0.0,31.0,0.0,24.0,21.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,1.0,0.0,34.0,7.0,34.0,3.0,0.0,0.0,2.0,0.0,0.2018348623853211,0.009174311926605505,0.0,0.14220183486238533,0.0,0.11009174311926606,0.0963302752293578,0.0,0.0,0.0,0.0871559633027523,0.0,0.0,0.013761467889908258,0.0045871559633027525,0.0,0.1559633027522936,0.03211009174311927,0.1559633027522936,0.013761467889908258,0.0,0.0,0.009174311926605505,0.0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,320,75,2818,19,43.0,5.0,3.0,11.0,0.0,40.0,11.0,0.0,0.0,0.0,60.0,0.0,0.0,17.0,7.0,0.0,27.0,14.0,29.0,5.0,0.0,0.0,10.0,2.0,0.13522012578616352,0.015723270440251572,0.009433962264150943,0.03459119496855346,0.0,0.12578616352201258,0.03459119496855346,0.0,0.0,0.0,0.18867924528301888,0.0,0.0,0.05345911949685535,0.0220125786163522,0.0,0.08490566037735849,0.0440251572327044,0.09119496855345911,0.015723270440251572,0.0,0.0,0.031446540880503145,0.006289308176100629,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.1,292,45,2878,25,50.0,6.0,3.0,6.0,0.0,39.0,24.0,0.0,0.0,0.0,35.0,0.0,0.0,2.0,5.0,0.0,21.0,3.0,32.0,0.0,0.0,0.0,2.0,5.0,0.18315018315018314,0.02197802197802198,0.01098901098901099,0.02197802197802198,0.0,0.14285714285714285,0.08791208791208792,0.0,0.0,0.0,0.1282051282051282,0.0,0.0,0.007326007326007326,0.018315018315018316,0.0,0.07692307692307693,0.01098901098901099,0.11721611721611722,0.0,0.0,0.0,0.007326007326007326,0.018315018315018316,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.8,283,67,3074,19,54.0,12.0,1.0,4.0,0.0,34.0,40.0,0.0,0.0,0.0,9.0,0.0,0.0,25.0,3.0,0.0,16.0,27.0,11.0,0.0,0.0,0.0,0.0,9.0,0.23076923076923078,0.05128205128205128,0.004273504273504274,0.017094017094017096,0.0,0.1452991452991453,0.17094017094017094,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.10683760683760683,0.01282051282051282,0.0,0.06837606837606838,0.11538461538461539,0.04700854700854701,0.0,0.0,0.0,0.0,0.038461538461538464,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.7,294,56,3042,24,9.0,21.0,1.0,3.0,6.0,53.0,18.0,0.0,0.0,25.0,22.0,0.0,0.0,3.0,4.0,0.0,6.0,21.0,45.0,14.0,0.0,0.0,0.0,5.0,0.02356020942408377,0.0549738219895288,0.002617801047120419,0.007853403141361256,0.015706806282722512,0.1387434554973822,0.04712041884816754,0.0,0.0,0.06544502617801047,0.05759162303664921,0.0,0.0,0.007853403141361256,0.010471204188481676,0.0,0.015706806282722512,0.0549738219895288,0.11780104712041885,0.03664921465968586,0.0,0.0,0.0,0.013089005235602094,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.8,322,42,2890,19,0.0,52.0,3.0,6.0,3.0,57.0,6.0,0.0,0.0,0.0,29.0,0.0,0.0,16.0,8.0,0.0,9.0,22.0,17.0,12.0,0.0,0.0,14.0,8.0,0.0,0.10379241516966067,0.005988023952095809,0.011976047904191617,0.005988023952095809,0.11377245508982035,0.011976047904191617,0.0,0.0,0.0,0.05788423153692615,0.0,0.0,0.031936127744510975,0.015968063872255488,0.0,0.017964071856287425,0.043912175648702596,0.033932135728542916,0.023952095808383235,0.0,0.0,0.027944111776447105,0.015968063872255488,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,287,66,2780,15,0.0,11.0,2.0,17.0,0.0,59.0,24.0,0.0,0.0,0.0,58.0,0.0,0.0,13.0,5.0,0.0,11.0,7.0,32.0,10.0,0.0,0.0,5.0,11.0,0.0,0.0210727969348659,0.0038314176245210726,0.032567049808429116,0.0,0.11302681992337164,0.04597701149425287,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.02490421455938697,0.009578544061302681,0.0,0.0210727969348659,0.013409961685823755,0.06130268199233716,0.019157088122605363,0.0,0.0,0.009578544061302681,0.0210727969348659,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,253,52,2925,21,0.0,16.0,4.0,15.0,0.0,18.0,26.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,22.0,0.0,9.0,10.0,44.0,8.0,0.0,0.0,4.0,0.0,0.0,0.05405405405405406,0.013513513513513514,0.05067567567567568,0.0,0.060810810810810814,0.08783783783783784,0.0,0.0,0.0,0.0945945945945946,0.0,0.0,0.0472972972972973,0.07432432432432433,0.0,0.030405405405405407,0.033783783783783786,0.14864864864864866,0.02702702702702703,0.0,0.0,0.013513513513513514,0.0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.9,268,65,3090,24,0.0,13.0,3.0,19.0,0.0,41.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,19.0,6.0,0.0,9.0,19.0,23.0,6.0,0.0,0.0,4.0,0.0,0.0,0.053497942386831275,0.012345679012345678,0.07818930041152264,0.0,0.16872427983539096,0.04526748971193416,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.07818930041152264,0.024691358024691357,0.0,0.037037037037037035,0.07818930041152264,0.09465020576131687,0.024691358024691357,0.0,0.0,0.01646090534979424,0.0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.0,283,39,2999,33,0.0,6.0,2.0,24.0,0.0,44.0,18.0,0.0,0.0,0.0,37.0,0.0,0.0,10.0,2.0,0.0,24.0,8.0,48.0,3.0,0.0,0.0,1.0,7.0,0.0,0.01875,0.00625,0.075,0.0,0.1375,0.05625,0.0,0.0,0.0,0.115625,0.0,0.0,0.03125,0.00625,0.0,0.075,0.025,0.15,0.009375,0.0,0.0,0.003125,0.021875,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.7,279,30,3145,25,0.0,1.0,0.0,2.0,0.0,87.0,2.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,5.0,0.0,3.0,2.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.003424657534246575,0.0,0.00684931506849315,0.0,0.2979452054794521,0.00684931506849315,0.0,0.0,0.0,0.1541095890410959,0.0,0.0,0.003424657534246575,0.017123287671232876,0.0,0.010273972602739725,0.00684931506849315,0.0821917808219178,0.0,0.0,0.0,0.00684931506849315,0.0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,260,63,3047,25,0.0,15.0,1.0,35.0,0.0,37.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,6.0,1.0,0.0,9.0,12.0,57.0,1.0,0.0,0.0,0.0,3.0,0.0,0.053003533568904596,0.0035335689045936395,0.12367491166077739,0.0,0.13074204946996468,0.0353356890459364,0.0,0.0,0.0,0.10600706713780919,0.0,0.0,0.02120141342756184,0.0035335689045936395,0.0,0.03180212014134275,0.04240282685512368,0.20141342756183744,0.0035335689045936395,0.0,0.0,0.0,0.01060070671378092,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.4,260,70,3076,21,62.0,4.0,0.0,3.0,0.0,32.0,26.0,0.0,0.0,8.0,26.0,0.0,0.0,6.0,2.0,0.0,7.0,7.0,28.0,6.0,0.0,0.0,1.0,0.0,0.2108843537414966,0.013605442176870748,0.0,0.01020408163265306,0.0,0.10884353741496598,0.08843537414965986,0.0,0.0,0.027210884353741496,0.08843537414965986,0.0,0.0,0.02040816326530612,0.006802721088435374,0.0,0.023809523809523808,0.023809523809523808,0.09523809523809523,0.02040816326530612,0.0,0.0,0.003401360544217687,0.0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
